customer_id,first_name,last_name,age,gender,education,employment_status,job_title,company,sector,income,marital_status,customer_segment,credit_score,account_balance,loyalty_score,preferred_contact,email,phone,address,registration_date,years_as_customer
CUST_001577,Robert,Hendrix,31,M,High School,Employed,Merchandiser,Martin-Molina,Retail,27964,Married,Bronze,644,230.67,3.9,Email,robert.hendrix@yahoo.com,(226)719-2019x31049,"2646 Heather Via Suite 497, Jacobtown, WV 41399",2023-11-26,1.7
CUST_001578,Caleb,Barr,52,F,PhD,Employed,Merchandiser,Villegas-Walker,Retail,124223,Married,Platinum,773,22221.86,10.0,SMS,caleb.barr@gmail.com,001-311-276-8991x204,"0360 Richard Pines Suite 274, North Leonardburgh, GU 14221",2021-07-04,4.1
CUST_001579,Brian,Oliver,75,F,PhD,Retired,,,,75480,Married,Gold,754,2752.81,8.2,Email,brian.oliver@gmail.com,927-313-1354x660,"557 Cheryl Mills, Lake Steve, ID 12959",2023-03-22,2.4
CUST_001580,Brandon,Rich,69,F,Some College,Retired,,,,45940,Married,Silver,740,2371.24,5.3,Email,brandon.rich@yahoo.com,430.619.9409x058,"4791 John Radial, South Deannatown, WY 72099",2024-12-25,0.6
CUST_001581,Kenneth,Jensen,50,F,Masters,Employed,Professor,White Inc,Education,92530,Single,Gold,697,10954.04,9.0,Email,kenneth.jensen@gmail.com,472.595.4418x435,"4288 Hays Canyon Apt. 975, South Vanessa, IN 73416",2021-08-05,4.0
CUST_001582,James,Gonzalez,62,M,Masters,Self-Employed,Bank Manager,Gregory LLC,Finance,130564,Divorced,Platinum,709,11794.77,9.1,Phone,james.gonzalez@gmail.com,001-420-764-8768x3019,"53643 Joshua Forges, Longside, ND 65738",2025-06-16,0.2
CUST_001583,Jasmine,Anderson,19,F,Bachelors,Employed,Cashier,Jackson Group,Retail,50431,Single,Silver,642,1048.63,6.1,Email,jasmine.anderson@yahoo.com,001-597-689-4703x3085,"482 Moore Terrace Apt. 679, Schmidtbury, GU 80137",2023-06-25,2.1
CUST_001584,Christopher,Burnett,69,O,Some College,Employed,Professor,"Taylor, Rios and Ryan",Education,78251,Married,Gold,709,7711.08,7.3,Email,christopher.burnett@gmail.com,426-649-5300,"26431 Mark Meadow, Port Austin, DC 12932",2024-12-09,0.7
CUST_001585,Benjamin,Fuller,54,M,Masters,Self-Employed,Bank Manager,Daniels LLC,Finance,128262,Single,Platinum,700,19718.53,10.0,Phone,benjamin.fuller@yahoo.com,370-554-5670,"0945 Coleman Roads Apt. 513, Anthonystad, FM 65668",2021-04-27,4.3
CUST_001586,Ann,Shepard,46,M,PhD,Employed,Financial Analyst,"Griffin, Smith and Valentine",Finance,90976,Single,Gold,755,5003.29,9.0,Email,ann.shepard@gmail.com,+1-592-385-4414x48560,"2703 Anderson Bypass Apt. 225, South Frankburgh, NV 39282",2021-08-13,4.0
CUST_001587,Ashley,Walter,38,O,High School,Unemployed,,,,19821,Married,Bronze,606,442.12,3.9,Phone,ashley.walter@gmail.com,634-897-0100,"79295 Shawn Streets, North Ashleyfurt, ID 07930",2023-09-30,1.9
CUST_001588,Susan,Wong,48,O,Masters,Self-Employed,Store Manager,Jenkins-Warner,Retail,97635,Married,Gold,679,11362.12,7.1,Phone,susan.wong@yahoo.com,001-706-753-2608,"61913 Kimberly Union Apt. 788, Cruzborough, NE 07060",2025-06-19,0.1
CUST_001589,Victoria,Reyes,35,M,High School,Self-Employed,Bank Manager,Smith-Carpenter,Finance,56655,Married,Silver,728,2969.81,6.2,Phone,victoria.reyes@gmail.com,001-569-686-9644x2226,"47395 Ford Locks Apt. 833, Fosterview, NC 74899",2023-02-25,2.5
CUST_001590,Christopher,Warren,44,O,PhD,Unemployed,,,,19953,Divorced,Bronze,590,312.64,4.7,Email,christopher.warren@gmail.com,(477)279-4362,"USS Johnson, FPO AE 02482",2022-04-15,3.3
CUST_001591,Laura,Russell,77,M,PhD,Retired,,,,77752,Married,Gold,694,4969.27,8.7,Email,laura.russell@gmail.com,+1-449-386-2454,"461 French Hill Apt. 984, Andrewview, DC 90980",2022-02-19,3.5
CUST_001592,Jessica,Newton,58,O,PhD,Self-Employed,Principal,Miller-Flores,Education,153490,Single,Platinum,727,27837.52,10.0,Email,jessica.newton@hotmail.com,(916)270-8865,"69856 Cassandra Rue, Hoffmanmouth, ND 47386",2021-03-31,4.4
CUST_001593,Michelle,Whitehead,74,M,Masters,Retired,,,,84356,Single,Gold,736,6016.67,8.5,Phone,michelle.whitehead@hotmail.com,6967715207,"Unit 6204 Box 4321, DPO AE 68098",2022-08-11,3.0
CUST_001594,Crystal,Glover,28,F,Masters,Employed,Teacher,Morales PLC,Education,61211,Single,Silver,687,1916.99,6.9,Email,crystal.glover@hotmail.com,447-977-1143,"3889 Adams Track, Port Alyssa, WV 38657",2021-11-07,3.8
CUST_001595,Cheryl,Brown,73,M,PhD,Employed,Merchandiser,"Marshall, Roberts and Ross",Retail,149489,Widowed,Platinum,733,12827.25,10.0,Phone,cheryl.brown@gmail.com,435.776.5534,"33705 Leslie Fall, South Amychester, ID 57625",2022-05-01,3.3
CUST_001596,Darius,Gray,51,O,Some College,Employed,Cashier,"Baker, Silva and Green",Retail,52226,Married,Silver,765,1064.51,6.9,Email,darius.gray@gmail.com,749.752.5349x865,"49420 Nicole Brook, West Charlesberg, ID 17507",2021-10-08,3.8
CUST_001597,Amy,Lowe,23,O,Some College,Unemployed,,,,0,Single,Bronze,584,0.0,3.7,SMS,amy.lowe@gmail.com,+1-298-838-4226,"21759 Tracey Groves, West Jonstad, PR 72034",2024-03-04,1.4
CUST_001598,Jennifer,Morse,66,F,Bachelors,Retired,,,,53346,Married,Silver,752,3038.23,6.9,Email,jennifer.morse@yahoo.com,(744)900-0293x8363,"3761 Bonnie Place, North Michelle, DC 06898",2021-10-03,3.9
CUST_001599,Jesse,Sherman,52,O,Bachelors,Unemployed,,,,11580,Divorced,Bronze,636,267.03,5.3,Email,jesse.sherman@gmail.com,(531)953-1625,"5921 Harris Track Suite 432, Port Theresa, AK 52769",2021-02-06,4.5
CUST_001600,Megan,Mendez,33,M,PhD,Unemployed,,,,11799,Single,Bronze,547,335.44,3.1,Phone,megan.mendez@gmail.com,249-719-8024,"77978 Newman Dam, Brittanymouth, AR 07939",2025-06-04,0.2
CUST_001601,Kelly,Chapman,30,F,Bachelors,Employed,Pharmacist,Sellers-Mcknight,Healthcare,55920,Divorced,Silver,687,2287.7,7.0,Phone,kelly.chapman@yahoo.com,+1-750-567-9807,"1237 Daniel Terrace, Warrenstad, ME 48479",2021-08-04,4.0
CUST_001602,Paul,Banks,49,F,Bachelors,Self-Employed,Software Engineer,"Cox, Ramos and Bird",Technology,98291,Single,Gold,711,10430.6,8.7,Email,paul.banks@hotmail.com,422-806-5281,"031 Rachel Mills Apt. 004, Danielleville, WV 23611",2022-03-21,3.4
CUST_001603,Tracy,Patton,78,M,Some College,Retired,,,,47678,Single,Silver,694,1152.6,5.4,Phone,tracy.patton@hotmail.com,727.241.4210,"942 Samuel Manor Suite 329, Briantown, OH 81313",2024-11-10,0.7
CUST_001604,Travis,Young,48,M,Masters,Employed,Principal,Sampson PLC,Education,101839,Married,Gold,714,10103.6,8.1,SMS,travis.young@gmail.com,725.713.2372x032,"7796 Garrison Loop Apt. 543, New Timothymouth, KY 01692",2023-06-04,2.2
CUST_001605,Adam,Bryan,49,M,Some College,Self-Employed,Accountant,Flynn Group,Finance,70817,Married,Gold,760,5595.82,9.3,Phone,adam.bryan@yahoo.com,586-472-6908x93374,"8799 Perez Locks, East Dwayneview, WA 28027",2020-12-23,4.6
CUST_001606,Joseph,Thompson,65,M,Bachelors,Self-Employed,Accountant,Jefferson PLC,Finance,123831,Single,Platinum,705,6733.93,9.7,Phone,joseph.thompson@gmail.com,636.939.2685x516,"283 John Mews Apt. 605, Kaylabury, SD 89349",2024-03-21,1.4
CUST_001607,Keith,Luna,52,F,Some College,Employed,Pharmacist,Davidson-Burton,Healthcare,55495,Married,Silver,680,3036.11,6.7,Email,keith.luna@yahoo.com,(665)804-5048x9614,"54333 Wright Mountains Apt. 199, Cherylside, MI 90161",2022-02-12,3.5
CUST_001608,Elizabeth,Evans,46,F,Bachelors,Employed,Product Manager,Lewis-Williams,Technology,76543,Married,Gold,744,8288.04,8.5,Phone,elizabeth.evans@hotmail.com,498.347.0701x9560,"26674 Amanda Walks Suite 205, Port Jamesborough, PR 40405",2022-07-17,3.1
CUST_001609,Johnny,Ramirez,78,O,Bachelors,Retired,,,,65359,Married,Silver,706,2513.4,7.5,Phone,johnny.ramirez@hotmail.com,001-398-758-7420x22803,"65323 Lisa Plaza Apt. 464, Hernandezberg, MP 99926",2020-09-13,4.9
CUST_001610,Joseph,Graham,52,M,Some College,Employed,Accountant,"Thompson, Lewis and Shannon",Finance,64221,Married,Silver,764,3390.68,6.3,Phone,joseph.graham@yahoo.com,285-418-0407x26063,"2342 Wang Viaduct, South Jennifer, NY 15228",2023-01-23,2.5
CUST_001611,Sarah,Lambert,56,F,Bachelors,Employed,Financial Analyst,"Little, Koch and Smith",Finance,68454,Married,Silver,734,2328.88,5.4,Email,sarah.lambert@hotmail.com,881.679.7203x60610,"5875 Christine Common, Scottton, ID 01801",2024-10-03,0.9
CUST_001612,Danny,Watson,72,F,Masters,Retired,,,,56346,Divorced,Silver,695,2626.29,6.7,Mail,danny.watson@gmail.com,(501)422-6659,"25747 Daniel Avenue, Stephenbury, WA 57574",2022-04-01,3.4
CUST_001613,Tyler,Kennedy,68,F,Masters,Retired,,,,60974,Divorced,Silver,696,2478.34,6.6,Mail,tyler.kennedy@gmail.com,9823311432,"8338 Sarah Summit, New Andrew, IL 41336",2022-06-22,3.1
CUST_001614,Gregory,Hunt,57,M,Some College,Employed,Financial Analyst,Hall Group,Finance,78602,Single,Gold,762,3434.66,8.0,SMS,gregory.hunt@hotmail.com,744-728-1132x4625,"842 Michelle Islands, Lake Randyfurt, NY 25462",2023-08-30,1.9
CUST_001615,Walter,Scott,53,F,Bachelors,Employed,Bank Manager,"Horton, Phillips and Reed",Finance,82228,Single,Gold,727,4958.09,8.2,Email,walter.scott@hotmail.com,687-802-3994x208,"3901 Contreras Key Apt. 903, Port Shannon, AZ 66270",2023-03-23,2.4
CUST_001616,Michael,Ramos,37,M,Some College,Employed,Cashier,Massey-Mann,Retail,55569,Single,Silver,733,3286.83,6.9,SMS,michael.ramos@yahoo.com,001-958-612-2893x333,"252 Kemp Glens, West Courtney, AK 05475",2021-09-26,3.9
CUST_001617,Michael,Branch,18,F,Some College,Employed,Investment Advisor,"Harvey, Cherry and Davis",Finance,43522,Married,Silver,670,2273.62,7.3,Email,michael.branch@yahoo.com,530.641.8659,"23732 Marcia Lodge, Annaview, AR 05822",2021-02-07,4.5
CUST_001618,Jenny,Nelson,69,F,Some College,Retired,,,,42340,Widowed,Silver,738,2336.75,6.4,Email,jenny.nelson@hotmail.com,486-739-7179x312,"732 Kathryn Meadow, South Shawn, HI 85621",2022-11-23,2.7
CUST_001619,Nicole,Case,35,O,Masters,Employed,Professor,"Nichols, Fisher and Brown",Education,59777,Single,Silver,708,1184.82,5.1,SMS,nicole.case@yahoo.com,001-575-431-4853x9056,"7727 Santana Stream Apt. 230, New Alan, AR 95407",2025-06-07,0.2
CUST_001620,Barbara,Meyer,27,M,High School,Employed,Medical Technician,"Smith, Holland and Matthews",Healthcare,27242,Married,Bronze,729,431.6,5.2,Email,barbara.meyer@yahoo.com,713-891-9439x024,"41840 King Mountain Apt. 469, Carolside, MS 39501",2021-04-22,4.3
CUST_001621,Juan,Herrera,28,F,Masters,Employed,Teacher,Montgomery-Ward,Education,63897,Married,Silver,682,3543.2,5.9,SMS,juan.herrera@hotmail.com,(394)388-0393,"862 Anna Junctions Apt. 163, South Andrew, KY 36534",2023-09-17,1.9
CUST_001622,Chad,May,61,O,Some College,Employed,Financial Analyst,Walker-Hamilton,Finance,81539,Divorced,Gold,700,4155.4,7.8,Email,chad.may@yahoo.com,860.421.5076x8669,"21243 Lewis Turnpike Apt. 163, West Shawn, CO 25634",2024-01-31,1.5
CUST_001623,Shannon,Goodman,69,M,Some College,Retired,,,,47216,Single,Silver,710,2261.84,7.4,Email,shannon.goodman@gmail.com,305-626-5332,"428 Taylor Place Apt. 905, New Seanville, AK 80464",2020-10-05,4.8
CUST_001624,Sean,Thompson,47,F,Masters,Employed,Doctor,Berg Group,Healthcare,99211,Married,Gold,763,3547.67,8.0,Phone,sean.thompson@yahoo.com,001-291-903-6277,"976 Kelly Ramp, North Samanthabury, SC 76063",2023-07-18,2.1
CUST_001625,Alexis,Hernandez,57,M,Bachelors,Employed,Investment Advisor,Bryant-Hart,Finance,78468,Single,Gold,708,4521.05,8.6,SMS,alexis.hernandez@hotmail.com,(539)507-3075x63163,"5323 Jay Harbors, Terrychester, IA 29161",2022-06-16,3.2
CUST_001626,James,Durham,29,F,Bachelors,Employed,School Counselor,Snyder PLC,Education,66280,Married,Silver,656,2058.91,7.2,Email,james.durham@yahoo.com,(919)689-9861,"525 Schmidt Turnpike Suite 232, Catherineborough, AS 60526",2021-04-08,4.3
CUST_001627,Darlene,Reed,64,O,Masters,Employed,Cashier,"Martinez, Richardson and Ryan",Retail,103676,Single,Gold,782,12070.98,8.6,Phone,darlene.reed@gmail.com,(323)498-4111x91525,"46704 Gomez Branch Suite 409, Port Lisaburgh, PR 34062",2022-06-03,3.2
CUST_001628,David,Mcdonald,26,M,PhD,Self-Employed,Doctor,"Stein, Martinez and Proctor",Healthcare,107647,Married,Gold,675,4351.75,9.1,Email,david.mcdonald@hotmail.com,337.238.0779,"13480 David Hill, Lake Kimberlyborough, AK 58158",2021-05-12,4.2
CUST_001629,Carlos,Williams,62,F,Some College,Employed,Merchandiser,Martin-Contreras,Retail,72770,Divorced,Gold,710,5597.17,9.2,Phone,carlos.williams@yahoo.com,001-408-966-9038x67941,"4172 Phillips Square, North Michellebury, NY 13883",2021-03-15,4.4
CUST_001630,Kaylee,Cowan,63,O,PhD,Employed,Cashier,Scott LLC,Retail,111778,Married,Gold,760,2778.85,7.2,Phone,kaylee.cowan@hotmail.com,5286235351,"668 Chad Garden Suite 262, Valdezmouth, UT 14477",2025-04-18,0.3
CUST_001631,Derrick,Morgan,44,O,Masters,Employed,Store Manager,West-Palmer,Retail,90572,Married,Gold,780,8721.52,8.6,SMS,derrick.morgan@gmail.com,(456)883-1455x103,"USNV Hudson, FPO AA 57540",2022-06-19,3.1
CUST_001632,Margaret,Serrano,73,O,Masters,Retired,,,,80856,Widowed,Gold,709,4231.82,8.1,Phone,margaret.serrano@yahoo.com,334-500-9249x287,"952 John Key Suite 589, Port Charlesville, NY 08719",2023-05-13,2.2
CUST_001633,Daniel,Mcdaniel,40,O,Masters,Employed,School Counselor,Cooley Ltd,Education,87217,Single,Gold,711,5453.6,7.8,Email,daniel.mcdaniel@gmail.com,001-813-369-5210x790,"3428 Dennis Burgs Suite 786, Vincentfurt, PA 57398",2024-02-07,1.5
CUST_001634,John,Williams,35,O,Some College,Employed,Principal,Meyer PLC,Education,39730,Married,Bronze,661,1063.16,4.4,SMS,john.williams@gmail.com,807-603-7775x75930,"6568 Andrews Circles, Port Willieton, DE 25555",2022-10-01,2.9
CUST_001635,Becky,Mahoney,31,O,Some College,Employed,Investment Advisor,"Oneal, Gonzalez and Williams",Finance,60480,Married,Silver,740,1364.71,7.1,Phone,becky.mahoney@yahoo.com,588.643.7782x104,"08540 Walker Villages, Lake Roger, FL 41380",2021-05-07,4.3
CUST_001636,Pamela,Wilson,56,M,Bachelors,Employed,Principal,Fox-Stephens,Education,81582,Divorced,Gold,773,9432.48,9.1,Phone,pamela.wilson@hotmail.com,001-933-928-2423,"947 Atkins Junctions Suite 917, West Jenniferport, MO 16934",2021-06-16,4.2
CUST_001637,Timothy,Jackson,58,O,PhD,Employed,Pharmacist,Brooks Ltd,Healthcare,124903,Married,Platinum,759,5396.88,9.5,Email,timothy.jackson@gmail.com,+1-643-238-7842,"0297 Young Mall Suite 377, Susanton, AL 12802",2024-08-06,1.0
CUST_001638,Samuel,Mitchell,19,M,Some College,Student,,,,1417,Single,Bronze,702,18.04,5.1,SMS,samuel.mitchell@hotmail.com,668-676-3360,"96176 Campos Passage Apt. 966, East Michaelbury, MH 29834",2021-05-12,4.2
CUST_001639,Jerry,Combs,27,M,High School,Employed,Store Manager,Watkins and Sons,Retail,31251,Single,Bronze,731,555.17,4.8,SMS,jerry.combs@gmail.com,(619)409-2564x03003,"USNV Davis, FPO AA 84615",2022-01-08,3.6
CUST_001640,Brianna,Franklin,40,O,PhD,Employed,Merchandiser,"Farley, Little and Stone",Retail,86689,Married,Gold,730,7673.07,8.5,SMS,brianna.franklin@gmail.com,399.291.3783,"72318 Kyle Stream Suite 738, South Deborahside, OK 48336",2022-09-14,2.9
CUST_001641,Alyssa,Freeman,27,M,PhD,Employed,Data Scientist,"Chavez, Franco and Woods",Technology,75694,Single,Gold,720,6552.61,7.5,SMS,alyssa.freeman@hotmail.com,725-663-2192x8620,"8752 Ricky Forge, South Jeffrey, NE 72620",2024-07-21,1.1
CUST_001642,Carl,Peterson,61,O,Masters,Employed,Product Manager,Pearson PLC,Technology,115404,Widowed,Gold,756,7894.4,8.8,Phone,carl.peterson@hotmail.com,7428450647,"391 Carpenter Roads Apt. 230, Richardmouth, RI 23095",2022-01-17,3.6
CUST_001643,Holly,Robertson,80,O,Bachelors,Employed,Accountant,Bell Group,Finance,88745,Divorced,Gold,752,2518.67,8.9,Phone,holly.robertson@gmail.com,+1-981-489-7641x3645,"9932 Johnson Glen, North Johnathanfurt, PA 75737",2021-10-03,3.9
CUST_001644,David,Aguilar,54,O,Bachelors,Employed,School Counselor,Jones-Brown,Education,86133,Married,Gold,753,3215.04,8.2,Email,david.aguilar@hotmail.com,641-374-4087x269,"149 Andrew Pass, New Kellyland, VT 86004",2023-04-16,2.3
CUST_001645,Karen,Thornton,46,O,Masters,Self-Employed,Software Engineer,Brooks-Stevens,Technology,114441,Single,Gold,688,6658.19,8.4,Email,karen.thornton@yahoo.com,602-232-1822,"283 Martinez Trafficway, Mooreborough, FM 64669",2022-11-27,2.7
CUST_001646,Kelly,Elliott,71,F,Masters,Retired,,,,78864,Married,Gold,769,1637.38,8.5,Phone,kelly.elliott@gmail.com,449.391.5826x085,"Unit 3518 Box 0626, DPO AA 59184",2022-09-15,2.9
CUST_001647,Christopher,Gonzalez,68,F,Some College,Retired,,,,46162,Married,Silver,676,810.08,6.7,Email,christopher.gonzalez@hotmail.com,412.234.2568,"10713 Terry Turnpike, Scottview, MS 59255",2022-02-14,3.5
CUST_001648,Erin,Patel,62,F,Masters,Self-Employed,Cashier,Logan LLC,Retail,127180,Married,Platinum,693,27221.3,10.0,Mail,erin.patel@yahoo.com,3829272915,"612 Smith Roads Suite 751, Alisontown, WA 88268",2021-03-12,4.4
CUST_001649,Cynthia,Rodriguez,75,O,Bachelors,Retired,,,,58435,Widowed,Silver,714,3409.92,5.2,Mail,cynthia.rodriguez@gmail.com,883-329-0770,"Unit 7743 Box 7894, DPO AP 34048",2025-03-24,0.4
CUST_001650,Elizabeth,Johnson,46,M,Bachelors,Employed,DevOps Engineer,Thompson LLC,Technology,57224,Divorced,Silver,748,2973.83,6.2,Phone,elizabeth.johnson@yahoo.com,885.950.5532,"22650 Williams Mountain Apt. 264, Garzabury, AZ 93121",2023-04-02,2.4
CUST_001651,Justin,Turner,54,O,Masters,Employed,Accountant,Gill-Fowler,Finance,101935,Single,Gold,742,9090.87,7.2,Phone,justin.turner@yahoo.com,001-701-490-8497,"USS Arnold, FPO AP 76036",2025-04-03,0.4
CUST_001652,Andrew,Richardson,62,M,Some College,Employed,Store Manager,Robinson Inc,Retail,77021,Single,Gold,726,8586.49,8.1,Email,andrew.richardson@yahoo.com,673-916-9369x1744,"6654 Collins Square, Harrisonville, MO 91981",2023-04-27,2.3
CUST_001653,Natalie,Harris,66,F,PhD,Retired,,,,90448,Married,Gold,744,8524.48,7.2,Phone,natalie.harris@yahoo.com,001-502-851-7152,"08339 Sparks Manor, South Alan, NY 88218",2025-02-16,0.5
CUST_001654,Alan,Carter,45,F,Some College,Employed,School Counselor,"Graves, Parker and Baker",Education,49240,Married,Silver,724,886.74,6.5,Email,alan.carter@gmail.com,+1-236-229-7266,"7058 Morgan Stravenue Apt. 782, Michaelside, NV 51059",2022-08-23,3.0
CUST_001655,Monica,Grant,41,O,Bachelors,Employed,Medical Technician,Ford LLC,Healthcare,70981,Married,Gold,696,1550.49,8.0,Email,monica.grant@yahoo.com,(627)658-5507x40185,"276 Joshua Meadows Apt. 607, East Brian, TN 88179",2023-08-14,2.0
CUST_001656,Stephen,Rodriguez,44,F,Bachelors,Employed,Bank Manager,"Jones, Mcdonald and Taylor",Finance,84304,Single,Gold,727,6693.1,9.4,Phone,stephen.rodriguez@yahoo.com,001-252-899-2535x8159,"4362 Rick Fort, Rogersborough, PW 66851",2020-10-06,4.8
CUST_001657,Tyler,Olson,30,F,High School,Employed,Pharmacist,Montgomery Ltd,Healthcare,45657,Single,Silver,729,774.2,6.3,Email,tyler.olson@hotmail.com,385-643-6363x8327,"9894 Irwin Center Suite 367, West Sarah, NM 40493",2022-12-12,2.7
CUST_001658,Victoria,Soto,70,O,PhD,Retired,,,,87486,Married,Gold,713,2608.76,7.1,Phone,victoria.soto@yahoo.com,310.443.1730x35459,"222 Patterson Path Apt. 190, New Jasonstad, ID 56766",2025-05-15,0.2
CUST_001659,Amy,Ward,41,F,PhD,Employed,Store Manager,Thornton and Sons,Retail,94701,Married,Gold,740,8511.6,7.2,Phone,amy.ward@gmail.com,+1-949-546-5461,"9355 Cain Lodge Apt. 540, Jaredport, WI 25797",2025-04-05,0.3
CUST_001660,Charles,Johns,52,O,Some College,Employed,Financial Analyst,Shannon-Harris,Finance,72082,Married,Gold,746,3303.68,7.8,Email,charles.johns@gmail.com,638-505-3596,"808 John Ridges Apt. 379, East Jasonland, SC 21933",2023-12-09,1.7
CUST_001661,Christopher,Ellis,58,O,Masters,Employed,Sales Associate,Wilson-Brennan,Retail,95865,Married,Gold,704,6067.46,8.8,SMS,christopher.ellis@yahoo.com,361.215.1686,"76465 Joshua Ville Suite 151, Whiteside, TX 83462",2022-01-02,3.6
CUST_001662,Walter,Hanson,24,F,Some College,Employed,Investment Advisor,"Smith, Holden and Lane",Finance,40664,Single,Silver,728,747.72,5.9,Email,walter.hanson@gmail.com,807-352-3813,"47162 Linda Turnpike Suite 889, Munozview, CO 45276",2023-10-20,1.8
CUST_001663,Heather,Mann,67,O,Bachelors,Retired,,,,62184,Married,Silver,717,2209.49,6.2,Email,heather.mann@yahoo.com,001-257-842-4483x0267,"61130 Bean Turnpike Suite 246, Davidstad, SD 89451",2023-02-22,2.5
CUST_001664,Megan,Brown,38,O,Some College,Self-Employed,Cashier,Rice-Garcia,Retail,62781,Single,Silver,664,1148.26,6.2,Phone,megan.brown@hotmail.com,(815)371-2490,"99720 Carter Park Apt. 546, Johnsonmouth, HI 07730",2023-03-04,2.4
CUST_001665,Jason,York,28,O,Some College,Employed,Medical Technician,Gallagher-Smith,Healthcare,49473,Married,Silver,709,2424.47,5.5,Email,jason.york@yahoo.com,711.626.5539x880,"154 Lewis View, East Michael, ID 84942",2024-07-27,1.0
CUST_001666,Felicia,Smith,80,O,Bachelors,Retired,,,,60227,Divorced,Silver,715,1443.3,5.1,Mail,felicia.smith@yahoo.com,(456)695-9266x565,"53101 Holly Knolls, Kurttown, NM 85823",2025-06-11,0.2
CUST_001667,Christina,Smith,30,O,Some College,Employed,Pharmacist,Smith-Lane,Healthcare,35957,Married,Bronze,646,413.94,4.5,SMS,christina.smith@gmail.com,485.479.9717x442,"9058 Pham Stream, Petersonland, CO 48057",2022-08-09,3.0
CUST_001668,Matthew,Taylor,32,O,High School,Employed,Financial Analyst,Marshall-Carter,Finance,46169,Married,Silver,695,2151.38,5.8,Email,matthew.taylor@hotmail.com,860.565.3739x52298,"Unit 4547 Box 7685, DPO AE 75917",2024-01-17,1.6
CUST_001669,Julie,Hawkins,40,O,PhD,Employed,Store Manager,Vega-Arias,Retail,107487,Married,Gold,768,5797.88,8.6,Email,julie.hawkins@yahoo.com,380-694-1645x969,"586 Wesley Square, Edwardsborough, MO 98397",2022-06-25,3.1
CUST_001670,Susan,Morrison,64,F,Masters,Employed,Accountant,Parker Group,Finance,91971,Single,Gold,780,4115.42,7.1,Email,susan.morrison@gmail.com,757-642-4391x6984,"56805 Amanda Loop Suite 500, Youngberg, WA 93618",2025-06-26,0.1
CUST_001671,Brian,Finley,79,M,Masters,Retired,,,,60387,Divorced,Silver,699,645.36,6.9,Phone,brian.finley@gmail.com,+1-929-424-6699x612,"2373 Sara Prairie, Davisstad, LA 06281",2021-10-14,3.8
CUST_001672,Amy,Martinez,63,F,Bachelors,Employed,Pharmacist,"Andersen, Poole and Kent",Healthcare,95950,Single,Gold,759,11328.15,8.5,Phone,amy.martinez@hotmail.com,262.312.8223,"143 Matthew Burg, Mccarthyfort, OR 67053",2022-09-12,2.9
CUST_001673,Brian,Gutierrez,75,O,Masters,Employed,Software Engineer,Harris-Gibson,Technology,106288,Married,Gold,704,5323.19,7.6,Email,brian.gutierrez@yahoo.com,(370)439-9686x249,"658 Leah Groves, New Melodyberg, MI 67483",2024-04-27,1.3
CUST_001674,Paul,Fox,78,O,Some College,Retired,,,,37032,Married,Bronze,719,1050.6,3.2,Email,paul.fox@gmail.com,264-272-3404,"39185 Laurie Green, Jamesfort, OR 74706",2025-04-02,0.4
CUST_001675,Aaron,Andrade,21,M,High School,Student,,,,11650,Single,Bronze,673,310.14,5.4,Email,aaron.andrade@hotmail.com,458-585-7449,"8818 Kent Highway Apt. 860, North Katie, HI 08002",2020-10-29,4.8
CUST_001676,Victoria,Bryant,69,F,Masters,Retired,,,,78801,Single,Gold,781,3612.43,7.6,Phone,victoria.bryant@gmail.com,(657)489-3397x313,"3171 Bonilla Points Apt. 322, Lake Travisbury, PR 95696",2024-05-29,1.2
CUST_001677,Anthony,Stuart,72,F,PhD,Retired,,,,89641,Single,Gold,776,5890.58,8.5,Phone,anthony.stuart@yahoo.com,7893766955,"27517 William Port, East Carolchester, MD 83759",2022-07-16,3.1
CUST_001678,Jon,Evans,46,F,Masters,Employed,Cashier,Hanson PLC,Retail,86144,Divorced,Gold,765,3194.09,8.3,SMS,jon.evans@hotmail.com,001-923-280-3500x17441,"79376 Alexander Port, North Shannon, NJ 25367",2023-01-09,2.6
CUST_001679,Michael,Harris,25,O,Bachelors,Employed,Professor,Phillips-Wang,Education,54361,Married,Silver,695,1882.36,5.2,App,michael.harris@yahoo.com,2282281144,"2217 Collier Locks Suite 534, South Nicole, PR 98065",2025-02-27,0.4
CUST_001680,Sara,Baldwin,26,F,Bachelors,Employed,Data Scientist,Schultz Ltd,Technology,54368,Married,Silver,702,2688.18,6.0,SMS,sara.baldwin@gmail.com,342.745.8778,"57096 Nicole Cove, New Taylor, CT 79806",2023-08-01,2.0
CUST_001681,Cheryl,Johnson,45,M,PhD,Self-Employed,Software Engineer,"Morrison, Sanford and Ellis",Technology,142735,Single,Platinum,791,23966.53,10.0,Email,cheryl.johnson@yahoo.com,499-463-4389x8240,"Unit 0421 Box 0271, DPO AP 24656",2022-02-23,3.5
CUST_001682,Allen,Lawson,22,O,Some College,Employed,Accountant,"Roberts, Hull and Estrada",Finance,54146,Single,Silver,647,2703.69,5.8,App,allen.lawson@hotmail.com,9394244777,"1129 Vargas Bypass, Mooreburgh, GA 93726",2023-12-08,1.7
CUST_001683,Andrea,Soto,69,F,Some College,Retired,,,,61664,Married,Silver,721,1019.7,6.7,Mail,andrea.soto@gmail.com,9883972763,"21242 Kirby Rapid, Davisport, WA 29341",2022-02-26,3.5
