customer_id,first_name,last_name,email,phone,address,age,gender,education,employment_status,marital_status,region,income,credit_score,account_balance,monthly_spend,num_transactions,days_since_last_purchase,satisfaction_score,loyalty_years,website_visits,customer_segment,registration_date
CUST_008080,Elizabeth,Solis,elizabethsolis@gmail.com,+1-360-499-5532x928,"PSC 1287, Box 4434, APO AE 86948",45,F,Bachelor's,Employed,Divorced,East,98632,438,2353.68,334.27,14,48,5.6,4.9,18,High_Income_Low_Spend,2021-05-12
CUST_008081,Jesse,Pham,jessepham@gmail.com,(452)310-8824,"257 Hicks Manors, West Kathrynburgh, TN 80573",39,M,Bachelor's,Employed,Single,East,15033,489,7498.34,507.19,17,13,5.3,1.8,12,Low_Income_High_Spend,2022-04-26
CUST_008082,Kevin,Paul,kevinpaul@gmail.com,001-225-950-8038x4494,"04121 Dorsey Via, Mcclurehaven, MA 25952",31,M,Bachelor's,Employed,Married,East,38937,824,822.74,1041.4,12,37,9.3,2.2,12,Low_Income_High_Spend,2022-12-25
CUST_008083,Mark,Andrews,mark.andrews@email.com,262.686.3135,"90710 Obrien Stravenue, Lake Donnachester, GU 37311",34,M,Some College,Employed,Married,West,103180,826,1787.68,831.81,28,31,3.2,1.0,7,High_Income_Medium_Spend,2020-10-18
CUST_008084,Annette,Hamilton,annette_hamilton@outlook.com,9064476571,"887 Conley Underpass, Donaldberg, ND 97571",29,F,Graduate,Employed,Single,East,40370,496,7254.81,582.32,16,6,6.3,2.3,18,Medium_Income_Medium_Spend,2022-04-08
CUST_008085,Rachel,Robinson,rachel_robinson@outlook.com,+1-871-226-4600x12686,"73718 Nathan Mission Suite 993, New Sarahberg, ID 65635",52,F,Bachelor's,Employed,Married,East,32977,493,3742.94,459.86,8,9,4.8,0.9,10,Low_Income_Medium_Spend,2020-01-22
CUST_008086,Dustin,Smith,dsmith@yahoo.com,921-359-6252x71952,"70868 Denise Camp, Jeffreytown, AR 77891",51,M,Some College,Employed,Single,South,84739,382,837.63,695.14,21,50,9.4,2.5,7,High_Income_Medium_Spend,2023-03-03
CUST_008087,Christopher,Webb,cwebb@yahoo.com,281.574.3443x840,"07374 Hatfield Port Apt. 006, Elizabethmouth, KS 02568",69,M,Some College,Employed,Married,East,30005,614,3827.38,389.58,24,16,6.6,1.6,2,Low_Income_Medium_Spend,2019-01-22
CUST_008088,Donna,Cole,donna.cole@email.com,+1-405-670-3700x776,"48005 Luna Trafficway, Juliafort, MT 33696",54,F,Graduate,Employed,Married,South,24015,442,1451.65,180.1,7,8,4.5,2.1,6,Low_Income_Low_Spend,2021-01-14
CUST_008089,Elaine,Drake,edrake@yahoo.com,001-367-482-5308x77488,"7122 Dean Estate Apt. 776, New Kellyberg, ID 13023",24,F,High School,Student,Widowed,Central,58952,740,5437.74,639.0,26,46,5.2,0.5,9,Medium_Income_Medium_Spend,2022-10-28
CUST_008090,Amy,Richards,amy_richards@outlook.com,742-627-7613,"2895 John Walk, South Kayla, AL 49703",63,F,Bachelor's,Employed,Married,North,44803,412,456.43,318.3,15,5,6.2,3.3,9,Medium_Income_Low_Spend,2021-12-16
CUST_008091,Melissa,Torres,melissa.torres@email.com,001-435-210-7311x2513,"21062 Shelton Rapids, Robertfort, IL 53711",61,F,Some College,Employed,Married,East,23708,527,10265.72,554.38,11,35,4.2,2.7,3,Low_Income_High_Spend,2022-11-05
CUST_008092,Lindsay,Farrell,lfarrell@yahoo.com,(628)477-9427x5370,"98689 Joseph Cliffs Apt. 321, Crawfordburgh, SC 55862",43,F,High School,Retired,Single,East,73273,678,3903.39,393.28,18,15,5.4,1.9,13,High_Income_Low_Spend,2023-11-07
CUST_008093,Kendra,Richardson,kendra.richardson@email.com,001-235-896-7752x87492,"25680 Heather Stream, East Brittanymouth, FL 95100",49,F,High School,Unemployed,Single,Central,66070,770,8080.74,1786.87,28,26,4.5,0.2,9,High_Income_High_Spend,2019-03-02
CUST_008094,Daniel,Edwards,dedwards@yahoo.com,776.260.7868x678,"957 Steven Causeway, East Brianberg, VI 34902",73,M,Graduate,Employed,Married,West,40293,670,7035.11,206.07,10,30,6.9,2.9,8,Medium_Income_Low_Spend,2019-03-28
CUST_008095,Elizabeth,Payne,elizabeth.payne@email.com,001-787-278-1400,"462 Haley Loaf, Vanessaberg, MP 88187",47,F,High School,Employed,Single,Central,41981,729,921.2,279.72,4,10,6.6,2.7,6,Medium_Income_Low_Spend,2019-03-18
CUST_008096,Miranda,Kirby,miranda_kirby@outlook.com,+1-642-519-6176x5892,"574 Dalton Ridges Suite 816, Brandimouth, MS 02101",64,F,Some College,Employed,Married,Central,66305,696,15303.37,1343.44,30,39,6.4,2.1,17,High_Income_High_Spend,2023-01-10
CUST_008097,Angela,Smith,angelasmith@gmail.com,434-611-6252,"PSC 2557, Box 1339, APO AE 16482",27,F,Graduate,Employed,Single,East,102129,412,1473.76,294.47,13,38,9.4,4.4,10,High_Income_Low_Spend,2019-10-04
CUST_008098,Charlene,Perez,charleneperez@gmail.com,+1-628-589-0641x465,"0230 Dana Extensions Suite 027, South Annmouth, MH 02391",33,F,High School,Retired,Single,South,42197,683,855.67,487.97,15,74,5.3,2.9,9,Medium_Income_Medium_Spend,2022-06-25
CUST_008099,Jermaine,Miller,jmiller@yahoo.com,(519)575-2520x921,"982 Joseph Drive, South Michael, SD 16972",43,M,Some College,Retired,Married,East,74057,338,4439.99,1650.03,22,5,7.1,1.4,21,High_Income_High_Spend,2021-08-29
CUST_008100,Amber,Davis,amber_davis@outlook.com,(876)421-6329x5007,"80757 Hernandez Path Suite 620, Lake James, PW 49804",49,F,Graduate,Unemployed,Married,South,70186,544,26359.13,840.5,24,70,5.6,2.2,6,High_Income_High_Spend,2019-01-21
CUST_008101,Jermaine,Welch,jermaine.welch@email.com,(635)395-6122x294,"PSC 2822, Box 9190, APO AP 98242",58,M,Some College,Employed,Married,East,84742,719,2993.36,997.23,18,49,5.7,0.8,13,High_Income_High_Spend,2023-03-03
CUST_008102,Michele,Garza,michele_garza@outlook.com,+1-823-222-9249x307,"5093 Lawrence Hollow Apt. 684, Jamieshire, HI 26595",75,F,High School,Employed,Single,North,51193,605,22577.39,961.35,28,44,8.6,8.8,9,Medium_Income_High_Spend,2022-01-27
CUST_008103,Mary,Collins,mary_collins@outlook.com,735-320-9626,"142 Benjamin Throughway, South Karenshire, TN 30453",41,F,High School,Employed,Married,East,28923,683,2180.2,380.87,15,11,6.1,2.8,16,Low_Income_Medium_Spend,2023-03-04
CUST_008104,Maria,Gutierrez,mgutierrez@yahoo.com,001-308-313-4643x51028,"318 Roth Row Apt. 208, New Royfurt, NH 63177",24,F,High School,Employed,Married,North,37884,721,6317.89,243.59,9,14,9.5,6.6,11,Low_Income_Low_Spend,2022-12-29
CUST_008105,Sarah,Joyce,sarah.joyce@email.com,516.582.1096,"512 Tyler Ports, South Jessicahaven, VI 01749",58,F,Bachelor's,Employed,Married,East,61420,723,4875.86,508.0,25,39,6.3,3.7,11,Medium_Income_Medium_Spend,2019-08-16
CUST_008106,Cynthia,Rowland,crowland@yahoo.com,442-554-1461x6103,"PSC 7304, Box 2964, APO AE 51944",49,F,Bachelor's,Employed,Married,West,148874,765,2436.5,1260.45,28,23,8.4,4.4,12,High_Income_High_Spend,2019-11-30
CUST_008107,Kenneth,Garcia,kennethgarcia@gmail.com,432-556-3491,"PSC 8472, Box 6608, APO AP 47883",34,M,High School,Employed,Single,West,37398,686,8295.98,273.68,13,96,8.2,2.3,20,Low_Income_Low_Spend,2021-02-25
CUST_008108,Janet,Ross,janet_ross@outlook.com,828-805-2168x7523,"81216 Klein Islands, Brandonland, AS 56443",45,F,High School,Retired,Married,North,81036,489,489.34,771.9,25,23,9.3,7.0,10,High_Income_Medium_Spend,2023-04-04
CUST_008109,Brent,Powell,brent.powell@email.com,2044935893,"6801 Mary Mills Apt. 456, Port Alanhaven, GU 68544",55,M,Bachelor's,Employed,Married,North,41066,813,5751.41,470.83,15,4,6.0,2.4,15,Medium_Income_Medium_Spend,2021-09-29
CUST_008110,Lauren,Wilkins,lwilkins@yahoo.com,(632)973-6430x2991,"608 Aguirre Ports Apt. 756, East Katherine, MN 14823",56,F,Bachelor's,Retired,Single,West,53426,613,10346.42,548.15,16,42,7.0,0.1,3,Medium_Income_Medium_Spend,2022-03-10
CUST_008111,Juan,Stokes,jstokes@yahoo.com,377-691-4257,"440 Andrew Trail, East Beverlyfurt, SD 35528",45,M,Bachelor's,Unemployed,Married,Central,124122,530,15531.18,214.33,11,5,9.0,4.4,13,High_Income_Low_Spend,2023-06-13
CUST_008112,Joseph,Kelly,jkelly@yahoo.com,574-871-5008,"32936 Taylor Ports Apt. 959, New Juan, OK 39354",38,M,Graduate,Unemployed,Single,North,79091,756,6219.41,503.42,6,42,8.8,2.4,5,High_Income_Low_Spend,2021-03-22
CUST_008113,Alan,Davis,alan_davis@outlook.com,539.484.8675x68341,"803 Smith Cliffs, Kelseymouth, AL 00911",72,M,Graduate,Unemployed,Married,East,23742,444,1271.47,369.46,10,61,7.3,0.9,1,Low_Income_Medium_Spend,2020-04-17
CUST_008114,Chelsea,Santos,chelsea.santos@email.com,(552)646-3773,"4457 Kathryn Ford, West Dustin, GA 82045",52,F,Some College,Employed,Married,South,35465,495,3450.83,96.83,11,26,5.4,2.0,24,Low_Income_Low_Spend,2021-04-23
CUST_008115,Daniel,Patrick,daniel_patrick@outlook.com,267-802-2928x320,"67434 Cristina Center Apt. 081, Stephanieport, KS 35452",42,M,High School,Employed,Married,Central,106246,613,7405.94,722.21,25,13,9.4,9.7,21,High_Income_Medium_Spend,2019-07-20
CUST_008116,Patrick,Brown,patrick.brown@email.com,001-961-651-4886x3141,"0212 Alvarez Drive, Samuelchester, NM 65525",37,M,Bachelor's,Employed,Married,Central,54443,632,10445.39,388.13,16,48,5.3,3.3,17,Medium_Income_Low_Spend,2022-05-07
CUST_008117,Dustin,Johnson,dustinjohnson@gmail.com,001-727-570-1341x81329,"2550 Lin Park Apt. 701, Jacobburgh, VA 12612",54,M,Some College,Student,Married,Central,25096,410,696.83,147.49,6,15,4.3,0.6,11,Low_Income_Low_Spend,2023-04-08
CUST_008118,Andre,Shelton,ashelton@yahoo.com,474-226-6347x18018,"59806 Chelsea Road Apt. 669, West Joseph, DC 23489",36,M,High School,Employed,Married,East,30589,337,2328.48,90.11,5,22,8.9,2.9,7,Low_Income_Low_Spend,2021-02-02
CUST_008119,Jennifer,Cervantes,jennifercervantes@gmail.com,(714)895-9020,"USNV Hall, FPO AP 79380",32,F,Some College,Employed,Single,Central,76258,459,2111.5,1071.97,28,26,4.8,0.5,12,High_Income_High_Spend,2020-05-21
CUST_008120,Alyssa,Roman,aroman@yahoo.com,(809)247-9201x293,"830 Wayne Loop Apt. 522, Port Brian, NE 11326",47,F,Graduate,Employed,Married,South,90801,741,4041.77,900.73,20,9,5.3,1.1,7,High_Income_Medium_Spend,2022-10-30
CUST_008121,Megan,Jackson,megan_jackson@outlook.com,+1-868-603-5728x01491,"0999 Becky Square, Jamesview, DC 42191",38,F,Bachelor's,Employed,Married,West,50539,517,936.86,363.56,15,45,7.6,3.5,10,Medium_Income_Low_Spend,2021-05-16
CUST_008122,Sheri,White,sheri.white@email.com,739.454.4632,"9455 Kristina Mountain, Lisafurt, GA 73543",50,F,Graduate,Unemployed,Single,North,220790,850,3620.27,521.76,23,28,7.4,0.2,21,High_Income_Low_Spend,2019-01-07
CUST_008123,Thomas,Terry,tterry@yahoo.com,(909)232-8267,"3580 Cindy Oval, Port Aliceport, TX 50330",29,M,Some College,Employed,Single,Central,81983,785,7553.22,227.37,10,20,4.9,1.8,8,High_Income_Low_Spend,2022-06-23
CUST_008124,Gavin,Herrera,gavin.herrera@email.com,353-495-0018,"4410 Cook Circle, East Richardville, RI 46384",51,M,Bachelor's,Employed,Married,East,43204,616,3220.35,209.21,13,34,8.5,2.1,10,Medium_Income_Low_Spend,2020-07-01
CUST_008125,Christopher,Nielsen,christopher_nielsen@outlook.com,001-735-791-5283x2538,"8002 Kelly Walk Apt. 591, South Edward, WV 68372",37,M,Some College,Employed,Single,North,30649,663,2714.17,353.0,17,10,7.1,6.0,17,Low_Income_Medium_Spend,2023-04-11
CUST_008126,Travis,Kelly,travis_kelly@outlook.com,3876738527,"9550 Olivia Way, Williamsside, IA 91125",18,M,Some College,Employed,Single,Central,27857,740,6963.18,251.82,16,30,8.6,0.2,11,Low_Income_Low_Spend,2022-06-17
CUST_008127,Emily,Murphy,emily_murphy@outlook.com,(995)357-1392,"598 Johnson Stravenue Suite 862, Matthewshire, ND 06781",30,F,High School,Unemployed,Single,West,61147,747,1245.34,587.26,8,10,9.4,0.1,7,Medium_Income_Medium_Spend,2022-04-14
CUST_008128,Michael,Green,michael_green@outlook.com,+1-848-398-3788,"89309 Gabriella Groves, South Karen, HI 99531",67,M,High School,Employed,Married,North,37291,534,2107.22,282.98,11,30,4.0,2.7,7,Low_Income_Low_Spend,2019-02-07
CUST_008129,Anthony,Stone,astone@yahoo.com,(730)305-1222x2492,"0361 Jessica Lights, West Isaiah, AS 34464",61,M,Graduate,Retired,Married,Central,136492,703,4336.87,457.07,11,31,8.0,1.3,7,High_Income_Low_Spend,2023-06-04
CUST_008130,Hector,Rodriguez,hector_rodriguez@outlook.com,8969726266,"74165 Elizabeth Estate Suite 949, Port Darrylton, MH 43946",35,M,High School,Unemployed,Single,Central,120519,850,7737.16,414.0,9,14,3.8,1.0,8,High_Income_Low_Spend,2023-01-05
CUST_008131,Susan,Tucker,susantucker@gmail.com,(985)304-0461x5684,"596 Hall Square, North Aaronchester, WI 83609",57,F,Graduate,Retired,Married,West,73103,825,5893.3,1655.2,34,29,9.6,5.9,6,High_Income_High_Spend,2020-04-09
CUST_008132,Susan,Jones,susan.jones@email.com,001-728-487-9687x79198,"69196 Gina Divide Suite 017, Fostertown, MI 49716",49,F,Some College,Employed,Married,West,24646,300,2450.31,585.87,20,35,7.5,4.0,10,Low_Income_High_Spend,2020-09-14
CUST_008133,Nicholas,Smith,nicholas.smith@email.com,(719)723-7268x9102,"5926 Michelle Place Suite 897, New Todd, RI 63776",72,M,Graduate,Employed,Single,East,33405,619,5702.95,147.78,5,9,7.8,5.0,9,Low_Income_Low_Spend,2019-09-29
CUST_008134,Krystal,Miller,kmiller@yahoo.com,001-255-592-5714x6537,"3663 Tammy Curve Suite 402, Petersmouth, IA 28963",41,F,Some College,Retired,Single,South,106211,811,4854.35,191.27,15,10,5.2,1.5,16,High_Income_Low_Spend,2021-12-05
CUST_008135,Robert,Wright,robert.wright@email.com,334-406-5649x5797,"60849 Dawson Island, West Paul, IA 39569",52,M,High School,Employed,Married,North,35665,760,7719.29,975.55,24,5,6.8,5.7,10,Low_Income_High_Spend,2020-04-20
CUST_008136,Thomas,Sweeney,tsweeney@yahoo.com,887.231.7241,"3431 Sabrina Ferry, East Cassandra, MN 26442",25,M,Some College,Retired,Single,East,98033,393,2758.05,381.89,17,46,6.6,1.6,5,High_Income_Low_Spend,2019-06-06
CUST_008137,Megan,Johnson,megan_johnson@outlook.com,(742)356-2839x9439,"66130 Sexton Plaza Suite 565, Lake Bradleyfort, GU 55916",42,F,Bachelor's,Employed,Married,South,66472,502,12396.24,1369.53,26,70,6.6,5.4,3,High_Income_High_Spend,2022-04-22
CUST_008138,Michele,Luna,mluna@yahoo.com,(360)963-8122x576,"982 Ricky Row, South Sarahville, NM 81022",71,F,High School,Employed,Married,West,51576,590,836.95,113.1,11,37,6.8,1.0,7,Medium_Income_Low_Spend,2019-06-30
CUST_008139,Courtney,Myers,courtney.myers@email.com,001-549-704-5500x299,"8828 Jeffrey Stravenue, West Jamie, ND 12744",47,F,Graduate,Retired,Married,North,32797,617,415.62,530.35,13,15,8.1,2.1,3,Low_Income_Medium_Spend,2021-04-26
CUST_008140,Danielle,Wilson,danielle_wilson@outlook.com,+1-847-937-9726x269,"23084 David Green Suite 775, East Michael, MA 85971",38,F,Some College,Employed,Single,Central,47251,572,4792.82,409.23,10,24,5.9,0.4,13,Medium_Income_Medium_Spend,2023-10-07
CUST_008141,Hector,Palmer,hpalmer@yahoo.com,216-443-1607,"85025 Kelsey Overpass Apt. 661, New Michaelton, ND 43478",29,M,Bachelor's,Employed,Single,Central,56026,588,2126.01,339.68,19,17,4.3,0.7,5,Medium_Income_Low_Spend,2019-04-05
CUST_008142,Monica,Watkins,monicawatkins@gmail.com,001-444-441-1457x144,"51253 Beck Overpass, East Joseph, ME 38768",53,F,Bachelor's,Employed,Married,East,92902,461,4848.55,705.45,21,16,8.5,9.6,13,High_Income_Medium_Spend,2020-09-27
CUST_008143,Debbie,Jackson,debbiejackson@gmail.com,503-807-3912x748,"29836 Ashley Village, East Anthony, NJ 03309",51,F,High School,Employed,Single,Central,29388,787,4960.01,261.62,15,32,8.2,9.4,6,Low_Income_Low_Spend,2022-07-16
CUST_008144,Andrea,Smith,andreasmith@gmail.com,7959741137,"75187 Stephanie Hollow, West Brenda, VI 56117",41,F,Some College,Student,Single,South,42706,634,1073.52,411.96,16,10,5.0,3.7,3,Medium_Income_Medium_Spend,2022-06-04
CUST_008145,Maureen,Day,maureen_day@outlook.com,9948445528,"1466 Danielle Meadow Suite 088, Larryfort, NM 90895",69,F,Some College,Retired,Single,North,51363,453,289.2,880.79,23,12,8.1,3.9,7,Medium_Income_High_Spend,2020-07-20
CUST_008146,Mary,Ware,mary.ware@email.com,(716)378-7750,"2490 Wise Glens Apt. 237, South Kimberly, CO 45351",21,F,High School,Unemployed,Single,Central,74413,727,2447.89,469.6,8,34,6.7,2.0,17,High_Income_Low_Spend,2020-02-21
CUST_008147,Kelly,Mason,kelly_mason@outlook.com,228-378-1414x812,"6961 Jody Centers, Chadstad, CA 54360",38,F,Some College,Employed,Single,East,28990,651,8383.45,247.97,10,10,5.9,4.7,19,Low_Income_Low_Spend,2022-09-06
CUST_008148,Sarah,Smith,sarah.smith@email.com,8983676614,"5642 Suarez Fall Apt. 779, Youngville, DE 37927",66,F,High School,Employed,Married,Central,22694,558,2495.12,517.83,16,45,7.6,13.8,10,Low_Income_High_Spend,2021-05-31
CUST_008149,Robert,Hill,rhill@yahoo.com,(429)476-1083,"3095 Lee Crossroad Apt. 557, New Elizabeth, CT 23537",39,M,High School,Employed,Single,North,74919,687,4876.17,968.47,34,48,4.4,1.0,17,High_Income_High_Spend,2022-03-13
CUST_008150,Ashley,Jackson,ajackson@yahoo.com,200-970-5331,"29723 Victoria Flat, South Jacobbury, MD 68465",36,F,Some College,Employed,Married,East,20111,660,772.11,352.56,15,14,8.8,5.0,16,Low_Income_Medium_Spend,2021-01-17
CUST_008151,Joshua,Brock,joshua_brock@outlook.com,595.401.0296x63318,"486 Jones Mews Apt. 513, Lake Scott, SC 55181",47,M,High School,Employed,Married,North,108095,784,5080.5,723.6,11,16,6.6,0.9,5,High_Income_Medium_Spend,2019-03-14
CUST_008152,Alex,Lewis,alex.lewis@email.com,(656)408-0561x89851,"12451 David Drives, Meadowshaven, MT 64824",59,M,Bachelor's,Retired,Married,East,45534,608,3593.7,730.26,20,34,7.4,0.1,7,Medium_Income_High_Spend,2022-01-06
CUST_008153,Zachary,Richardson,zacharyrichardson@gmail.com,989.542.8179,"200 Katherine Garden, East William, TN 61613",28,M,Bachelor's,Retired,Single,North,19757,634,834.93,334.72,8,31,7.5,4.9,12,Low_Income_Medium_Spend,2020-07-03
CUST_008154,Jordan,Sheppard,jordansheppard@gmail.com,2832415622,"4676 Horton Way, Cummingsview, AK 60307",68,F,Graduate,Unemployed,Single,South,37479,673,953.76,640.23,23,15,9.6,7.8,13,Low_Income_High_Spend,2021-02-16
CUST_008155,Sarah,Dominguez,sdominguez@yahoo.com,(927)490-1573x534,"94565 Michael Fall Apt. 452, Aaronfort, AR 45321",57,F,High School,Employed,Married,Central,62771,459,2792.1,787.01,18,34,5.8,9.8,15,Medium_Income_High_Spend,2021-06-16
CUST_008156,Kyle,Nielsen,kyle.nielsen@email.com,(657)642-1289,"12143 Cheryl Island Suite 029, North Juliemouth, MS 17703",33,M,High School,Employed,Married,South,36321,781,151.89,623.22,13,44,5.4,2.5,16,Low_Income_High_Spend,2021-05-03
CUST_008157,Rebekah,Marshall,rmarshall@yahoo.com,001-817-611-2989x13032,"3454 Young Lakes Apt. 459, East Jason, IN 44645",54,F,High School,Retired,Married,West,50605,435,1007.96,809.93,20,21,8.9,3.5,19,Medium_Income_High_Spend,2019-10-18
CUST_008158,Seth,Raymond,seth_raymond@outlook.com,+1-379-923-0623x249,"Unit 5963 Box 3129, DPO AA 57716",41,M,Graduate,Employed,Married,East,77950,642,7953.25,468.44,15,72,6.1,3.6,7,High_Income_Low_Spend,2020-09-17
CUST_008159,Brenda,Smith,bsmith@yahoo.com,(606)316-0586,"272 Martinez Freeway Suite 395, New Alexischester, CO 85024",42,F,Some College,Retired,Married,East,44288,561,4783.01,222.42,8,19,7.6,5.3,11,Medium_Income_Low_Spend,2022-06-22
CUST_008160,William,Spears,william.spears@email.com,701-897-7526,"PSC 3392, Box 3781, APO AE 95007",57,M,Bachelor's,Employed,Married,South,28497,458,1614.74,765.81,21,18,5.7,0.5,10,Low_Income_High_Spend,2021-02-20
CUST_008161,Lauren,Whitaker,lauren_whitaker@outlook.com,+1-840-820-4222x6580,"2092 Meyer Streets, Kempville, WV 31499",70,F,High School,Retired,Married,East,41789,527,4606.5,349.22,14,35,7.6,8.3,8,Medium_Income_Low_Spend,2019-01-04
CUST_008162,Laura,Hernandez,laurahernandez@gmail.com,(646)633-8025x49736,"6120 Patrick Station, Alexanderbury, OH 46137",30,F,Some College,Employed,Married,South,116854,614,11308.81,449.0,14,10,8.3,2.2,15,High_Income_Low_Spend,2022-05-12
CUST_008163,Jessica,Carter,jessica_carter@outlook.com,322.494.0378x18373,"3654 Lynn Roads, East Aliciaberg, NH 44743",43,F,Bachelor's,Retired,Divorced,Central,137423,453,16565.42,202.99,10,48,6.7,1.7,21,High_Income_Low_Spend,2019-09-26
CUST_008164,Michael,Greene,michael_greene@outlook.com,+1-224-826-5089x265,"USNS Thompson, FPO AE 49433",45,M,Some College,Employed,Married,East,14881,779,3446.5,370.42,12,5,6.5,2.9,16,Low_Income_Medium_Spend,2023-09-19
CUST_008165,Anna,Neal,annaneal@gmail.com,941.768.4773,"06755 Wade Mews, Miahaven, CA 01254",41,F,Some College,Employed,Married,Central,96220,709,911.7,389.45,8,13,8.4,0.3,4,High_Income_Low_Spend,2023-07-06
CUST_008166,Brian,Bauer,brian.bauer@email.com,4358875223,"04481 Smith Throughway Apt. 267, Jessicaland, NM 89382",41,M,Some College,Employed,Married,North,58097,442,915.13,323.47,13,26,6.8,1.5,10,Medium_Income_Low_Spend,2021-09-02
CUST_008167,John,Murphy,johnmurphy@gmail.com,829-980-7113x83480,"53432 Tami Viaduct, North Johnton, HI 95798",24,M,Bachelor's,Employed,Single,West,87044,690,1662.58,271.1,14,23,6.7,1.8,5,High_Income_Low_Spend,2019-11-26
CUST_008168,Kristi,Hardin,khardin@yahoo.com,+1-263-385-1458,"37399 Williams Underpass, Teresatown, VI 89051",52,F,Some College,Employed,Married,South,35936,577,5083.49,336.02,12,10,5.8,1.1,8,Low_Income_Low_Spend,2019-09-26
CUST_008169,Caleb,Valencia,cvalencia@yahoo.com,7016510874,"891 David Walks, Joannbury, MD 74436",43,M,High School,Employed,Widowed,South,17306,609,992.77,410.64,18,7,6.8,5.9,13,Low_Income_High_Spend,2023-02-10
CUST_008170,Lindsay,Thomas,lindsaythomas@gmail.com,680.337.4182,"67345 Meghan Extensions, North Jacobfurt, AZ 68890",34,F,Bachelor's,Employed,Single,West,71003,585,3236.0,556.88,18,30,8.1,9.1,6,High_Income_Medium_Spend,2021-11-27
CUST_008171,Deborah,Barnes,deborah.barnes@email.com,324.303.6460,"333 Mathew Valley Apt. 208, Gregoryfort, FM 78766",58,F,Some College,Employed,Married,Central,28430,587,7563.85,211.12,11,1,9.5,2.1,9,Low_Income_Low_Spend,2023-10-09
CUST_008172,Michelle,Sanchez,msanchez@yahoo.com,+1-341-968-3036x75210,"558 Felicia Parkway, Kelleyland, LA 65526",58,F,High School,Employed,Single,North,21738,300,8673.76,606.51,19,45,9.6,8.1,10,Low_Income_High_Spend,2023-09-19
CUST_008173,Angela,Taylor,ataylor@yahoo.com,+1-989-585-6167,"6764 Gibbs Lakes, Port Haley, AR 09941",45,F,High School,Employed,Widowed,West,22669,759,6625.71,282.76,14,16,9.5,6.7,11,Low_Income_Medium_Spend,2019-04-03
CUST_008174,Betty,Morrow,bettymorrow@gmail.com,001-246-211-8118x76859,"99287 Watts Island Suite 090, Dawnport, WA 53042",38,F,High School,Employed,Divorced,South,71706,696,684.28,570.91,17,29,7.6,2.3,8,High_Income_Medium_Spend,2021-03-20
CUST_008175,Brandon,Phillips,bphillips@yahoo.com,+1-909-865-6863x0193,"69095 Thompson Turnpike Apt. 078, West Ebonyberg, GU 20227",51,M,Some College,Employed,Single,Central,54364,453,13484.8,1132.8,38,5,7.8,6.1,9,Medium_Income_High_Spend,2020-10-06
CUST_008176,Cindy,Mathews,cindymathews@gmail.com,931.879.6034x456,"93183 Lisa Springs, North Darrell, FM 50634",38,F,High School,Employed,Single,East,79958,798,6771.81,240.6,10,14,8.3,9.0,13,High_Income_Low_Spend,2021-11-01
CUST_008177,Kimberly,Davis,kimberly.davis@email.com,775.918.9762,"9454 Morris Passage, North Kristen, KY 23046",35,F,Graduate,Employed,Single,West,74699,788,5212.52,781.91,25,69,6.8,3.7,19,High_Income_Medium_Spend,2020-08-03
CUST_008178,Manuel,Harper,manuel_harper@outlook.com,775-431-4209,"19614 Wang Greens Suite 409, South Ronald, MI 17737",54,M,Some College,Employed,Single,North,38840,437,1373.83,331.36,19,18,6.6,6.3,17,Low_Income_Low_Spend,2022-12-27
CUST_008179,Scott,Smith,ssmith@yahoo.com,+1-949-327-9909x89177,"4171 Jennifer Drive Apt. 159, Courtneyton, PR 23341",23,M,High School,Employed,Single,North,47930,694,9812.3,359.34,16,28,9.1,2.5,8,Medium_Income_Low_Spend,2022-09-27
CUST_008180,Rebecca,Smith,rebeccasmith@gmail.com,902.342.0357,"66244 Reyes Mountain, West Mike, MT 67746",28,F,Graduate,Employed,Single,East,36788,355,63.83,798.96,14,11,6.6,3.8,8,Low_Income_High_Spend,2020-08-12
CUST_008181,Matthew,Stafford,matthewstafford@gmail.com,+1-363-239-8733x340,"271 Molly Valleys, Garrettfort, PW 63690",19,M,Some College,Employed,Widowed,Central,44072,817,294.19,756.11,29,32,9.5,4.0,13,Medium_Income_High_Spend,2021-02-09
CUST_008182,Gary,Orozco,gary_orozco@outlook.com,530.404.4079x991,"63936 Frances Via, Porterbury, MI 48839",31,M,Some College,Employed,Single,South,27985,608,577.96,1001.95,20,55,9.8,1.7,11,Low_Income_High_Spend,2023-05-05
CUST_008183,John,Joseph,johnjoseph@gmail.com,(434)301-4082,"758 Nelson Expressway Apt. 258, Tracyfort, UT 91189",26,M,Bachelor's,Employed,Widowed,North,63201,836,5124.53,518.03,19,32,8.5,0.8,8,Medium_Income_Medium_Spend,2020-05-15
CUST_008184,Michael,Ali,michaelali@gmail.com,812.943.3114x2431,"52679 Parks Way Suite 970, Wendyshire, LA 29498",78,M,Graduate,Employed,Married,North,95306,569,10492.28,793.33,16,42,9.1,4.4,9,High_Income_Medium_Spend,2021-08-07
CUST_008185,Kerry,Curry,kerrycurry@gmail.com,526-458-8168x064,"20135 Mark Mountain Apt. 113, Lake Cristinaville, WA 86214",38,F,Bachelor's,Unemployed,Married,South,30632,422,10980.16,413.67,20,7,6.1,1.5,11,Low_Income_Medium_Spend,2021-07-08
